,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Siruta,Judet,Populatie
242,Oras Pucioasa,5652198.0,259559846.0,0.0,4916471.0,0.0,800225.0,1805638.0,5019254.0,0.0,65921,db,15401
243,Bogda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156035,tm,466
244,Lisa,0.0,0.0,865737.0,0.0,0.0,0.0,0.0,0.0,0.0,41346,bv,1809
245,Lisa,0.0,0.0,865737.0,0.0,0.0,0.0,0.0,0.0,0.0,153124,tr,2273
246,Lisa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41346,bv,1809
247,Lisa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153124,tr,2273
248,Adamus,0.0,0.0,613261.0,0.0,0.0,0.0,0.0,0.0,0.0,115076,ms,5611
249,Dumbravesti,0.0,0.0,10677.0,0.0,837100.0,880484.0,0.0,6450.0,0.0,131461,ph,3703
250,Smeeni,351422.0,6598.0,205573.0,0.0,0.0,0.0,0.0,89600.0,0.0,49545,bz,6636
251,Stoina,23146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82314,gj,2315
252,Frata,1041406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57742,cj,4085
253,Seaca De Padure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74135,dj,975
254,Cosbuc,0.0,229029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33177,bn,2034
255,Maierus,1979381.0,0.0,0.0,0.0,0.0,0.0,87175.0,18905030.0,0.0,41382,bv,3211
256,Rosiori,105130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999,bc,2382
257,Rosiori,105130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32187,bh,3023
258,Rosiori,105130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43812,br,2726
259,Rosiori,105130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179828,il,2000
260,Rosiori,246701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999,bc,2382
261,Rosiori,246701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32187,bh,3023
262,Rosiori,246701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43812,br,2726
263,Rosiori,246701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179828,il,2000
264,Rosiori,0.0,9701.0,0.0,0.0,0.0,0.0,0.0,63452.0,0.0,24999,bc,2382
265,Rosiori,0.0,9701.0,0.0,0.0,0.0,0.0,0.0,63452.0,0.0,32187,bh,3023
266,Rosiori,0.0,9701.0,0.0,0.0,0.0,0.0,0.0,63452.0,0.0,43812,br,2726
267,Rosiori,0.0,9701.0,0.0,0.0,0.0,0.0,0.0,63452.0,0.0,179828,il,2000
268,Rosiori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999,bc,2382
269,Rosiori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32187,bh,3023
270,Rosiori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43812,br,2726
271,Rosiori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179828,il,2000
272,Pui,278084.0,0.0,4120965.0,0.0,0.0,0.0,0.0,0.0,0.0,90538,hd,4278
273,Prundeni,1295360.0,0.0,0.0,0.0,303467.0,0.0,0.0,0.0,0.0,172457,vl,4130
274,Crucea,0.0,0.0,215170.0,0.0,0.0,0.0,0.0,0.0,0.0,61559,ct,3255
275,Crucea,0.0,0.0,215170.0,0.0,0.0,0.0,0.0,0.0,0.0,147884,sv,2101
276,Crucea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178376.0,61559,ct,3255
277,Crucea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178376.0,147884,sv,2101
278,Dumitra,230863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33202,bn,5453
279,Romanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38848,bt,2114
280,Romanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98738,is,1856
281,Romanesti,1648968.0,0.0,742144.0,0.0,0.0,0.0,0.0,0.0,0.0,38848,bt,2114
282,Romanesti,1648968.0,0.0,742144.0,0.0,0.0,0.0,0.0,0.0,0.0,98738,is,1856
283,Dimitrie Cantemir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164277,vs,2623
284,Secu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74171,dj,1057
285,Municipiul Zalau,19493322.0,33516461.0,9443482.0,3457105.0,2047045527.0,47644692.0,0.0,50102716.0,86795015.0,139704,sj,69857
286,Boldur,193890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156106,tm,2322
287,Mandra,1191229.0,61647.0,88886896.0,0.0,0.0,0.0,0.0,0.0,0.0,41417,bv,2962
288,Alunis,566289.0,331682.0,198001.0,0.0,0.0,126825.0,0.0,0.0,0.0,55623,cj,1211
289,Alunis,566289.0,331682.0,198001.0,0.0,0.0,126825.0,0.0,0.0,0.0,115147,ms,3174
290,Alunis,566289.0,331682.0,198001.0,0.0,0.0,126825.0,0.0,0.0,0.0,131988,ph,3398
291,Alunis,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,29100.0,0.0,55623,cj,1211
292,Alunis,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,29100.0,0.0,115147,ms,3174
293,Alunis,0.0,0.0,2599.0,0.0,0.0,0.0,0.0,29100.0,0.0,131988,ph,3398
294,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55623,cj,1211
295,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115147,ms,3174
296,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131988,ph,3398
297,Oras Sinaia,19254751.0,825979.0,118739.0,0.0,0.0,22960722.0,615849.0,407770.0,111779.0,131540,ph,11540
298,Ruginoasa,794956.0,471055.0,0.0,0.0,866111.0,0.0,0.0,0.0,0.0,98774,is,6456
299,Ruginoasa,794956.0,471055.0,0.0,0.0,866111.0,0.0,0.0,0.0,0.0,125105,nt,1916
300,Ruginoasa,0.0,0.0,0.0,377246.0,0.0,0.0,0.0,0.0,0.0,98774,is,6456
301,Ruginoasa,0.0,0.0,0.0,377246.0,0.0,0.0,0.0,0.0,0.0,125105,nt,1916
302,Branesti,420900.0,28687.0,3552993.0,0.0,0.0,0.0,0.0,44457.0,0.0,66009,db,4330
303,Branesti,420900.0,28687.0,3552993.0,0.0,0.0,0.0,0.0,44457.0,0.0,79237,gj,2312
304,Branesti,420900.0,28687.0,3552993.0,0.0,0.0,0.0,0.0,44457.0,0.0,101298,if,8978
305,Branesti,0.0,1633478.0,1221586.0,0.0,0.0,493858260.0,4464886.0,0.0,0.0,66009,db,4330
306,Branesti,0.0,1633478.0,1221586.0,0.0,0.0,493858260.0,4464886.0,0.0,0.0,79237,gj,2312
307,Branesti,0.0,1633478.0,1221586.0,0.0,0.0,493858260.0,4464886.0,0.0,0.0,101298,if,8978
308,Branesti,0.0,0.0,11556.0,0.0,0.0,0.0,0.0,0.0,0.0,66009,db,4330
309,Branesti,0.0,0.0,11556.0,0.0,0.0,0.0,0.0,0.0,0.0,79237,gj,2312
310,Branesti,0.0,0.0,11556.0,0.0,0.0,0.0,0.0,0.0,0.0,101298,if,8978
311,Stalpu,2181871.0,0.0,50277.0,0.0,555647.0,0.0,0.0,642552.0,0.0,49625,bz,3128
312,Telesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82396,gj,2758
313,Oras Cehu Silvaniei,11486621.0,51156625.0,65780.0,0.0,0.0,1032689.0,0.0,40233045.0,0.0,139740,sj,7758
314,Racovita,0.0,0.0,721128.0,0.0,0.0,0.0,0.0,0.0,0.0,43698,br,1117
315,Racovita,0.0,0.0,721128.0,0.0,0.0,0.0,0.0,0.0,0.0,145355,sb,2958
316,Racovita,0.0,0.0,721128.0,0.0,0.0,0.0,0.0,0.0,0.0,158243,tm,2896
317,Racovita,0.0,0.0,721128.0,0.0,0.0,0.0,0.0,0.0,0.0,172509,vl,1802
318,Racovita,91946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43698,br,1117
319,Racovita,91946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145355,sb,2958
320,Racovita,91946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158243,tm,2896
321,Racovita,91946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172509,vl,1802
322,Racovita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43698,br,1117
323,Racovita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145355,sb,2958
324,Racovita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158243,tm,2896
325,Racovita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172509,vl,1802
326,Racovita,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,43698,br,1117
327,Racovita,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,145355,sb,2958
328,Racovita,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,158243,tm,2896
329,Racovita,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,172509,vl,1802
330,Feldru,1842087.0,0.0,2019762.0,0.0,0.0,0.0,0.0,1023129.0,0.0,33248,bn,7964
331,Oras Viseu De Sus,4674377.0,6306189.0,113696595.0,7589043.0,0.0,0.0,0.0,125091.0,0.0,106979,mm,18171
332,Darmanesti,8063786.0,1154782.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,16365,ag,3552
333,Darmanesti,8063786.0,1154782.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,67256,db,4888
334,Darmanesti,8063786.0,1154782.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,147937,sv,5897
335,Darmanesti,2993038.0,1159887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16365,ag,3552
336,Darmanesti,2993038.0,1159887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67256,db,4888
337,Darmanesti,2993038.0,1159887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147937,sv,5897
338,Darmanesti,0.0,0.0,4625019.0,0.0,0.0,214300393.0,0.0,0.0,0.0,16365,ag,3552
339,Darmanesti,0.0,0.0,4625019.0,0.0,0.0,214300393.0,0.0,0.0,0.0,67256,db,4888
340,Darmanesti,0.0,0.0,4625019.0,0.0,0.0,214300393.0,0.0,0.0,0.0,147937,sv,5897
341,Geaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57831,cj,1554
342,Pastraveni,3806272.0,0.0,16703.0,0.0,0.0,0.0,0.0,0.0,0.0,123371,nt,4076
343,Tisau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49643,bz,4601
344,Sascut,1410308.0,1294373.0,4124329.0,0.0,0.0,0.0,0.0,0.0,0.0,25068,bc,10047
345,Apold,5400.0,31896.0,477584.0,0.0,0.0,0.0,0.0,0.0,0.0,115183,ms,3197
346,Silistea Crucii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74224,dj,1470
347,Iana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164339,vs,4264
348,Brestovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156151,tm,696
349,Ardusat,54224800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107001,mm,2764
350,Galatii Bistritei,1350383.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,33275,bn,2524
351,Oras Slanic,42277.0,16918.0,0.0,0.0,0.0,0.0,0.0,0.0,53693.0,131577,ph,5941
352,Moieciu,35111.0,169068.0,79664.0,0.0,0.0,0.0,0.0,259909.0,0.0,41471,bv,4672
353,Oras Tismana,0.0,1304255.0,5013352.0,0.0,0.0,0.0,0.0,0.0,0.0,82430,gj,7134
354,Sopot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74242,dj,1745
355,Schitu Duca,189800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98827,is,4116
356,Leresti,63833.0,2360426.0,3585099.0,0.0,0.0,0.0,0.0,91355.0,0.0,16908,ag,4640
357,Oras Titu,4315798.0,49775104.0,0.0,0.0,0.0,2181813.0,0.0,0.0,0.0,66081,db,10361
358,Petricani,0.0,5302558.0,1113167.0,0.0,0.0,0.0,0.0,12372.0,0.0,123424,nt,6120
359,Oras Jibou,3066195.0,53381136.0,15605936.0,0.0,0.0,0.0,0.0,41179717.0,0.0,139811,sj,11963
360,Oras Dolhasca,2442700.0,0.0,8065.0,0.0,0.0,0.0,0.0,0.0,0.0,148006,sv,11465
361,Atintis,182156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115236,ms,1577
362,Rapoltu Mare,0.0,0.0,2057174.0,0.0,0.0,0.0,0.0,0.0,0.0,90663,hd,1983
363,Arinis,0.0,0.0,854933.0,2558935.0,0.0,0.0,0.0,0.0,0.0,107047,mm,1035
364,Oras Urlati,115806475.0,0.0,0.0,144720010.0,0.0,0.0,0.0,20215577.0,0.0,131620,ph,11634
365,Roesti,0.0,0.0,4370.0,0.0,0.0,0.0,0.0,0.0,0.0,172581,vl,2143
366,Ivanesti,224075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164393,vs,4470
367,Gilau,45715321.0,5137323.0,4046013.0,5316351.0,0.0,3756780.0,0.0,546690.0,0.0,57902,cj,8704
368,Lunca Corbului,0.0,0.0,71581.0,0.0,0.0,13156267.0,0.0,0.0,0.0,16944,ag,2702
369,Carpinis,42022866.0,0.0,106899.0,0.0,0.0,0.0,0.0,0.0,0.0,156213,tm,5658
370,Ilva Mare,0.0,0.0,384996.0,0.0,0.0,0.0,0.0,0.0,0.0,33337,bn,2520
371,Sanduleni,82572.0,0.0,0.0,0.0,0.0,124084.0,0.0,199271.0,0.0,25148,bc,4675
372,Ormenis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41541,bv,2112
373,Asuaju De Sus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47469.0,0.0,107083,mm,1324
374,Teasc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20971.0,74322,dj,3059
375,Ilva Mica,0.0,0.0,18565156.0,0.0,0.0,0.0,0.0,0.0,0.0,33364,bn,3499
376,Piatra Soimului,335923.0,0.0,3626204.0,0.0,0.0,0.0,0.0,88820.0,0.0,123479,nt,8631
377,Garbau,0.0,177633.0,348580.0,0.0,0.0,0.0,0.0,0.0,0.0,57948,cj,2318
378,Cenad,404902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156259,tm,4861
379,Rachitova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90725,hd,1330
380,Scanteia,97364.0,0.0,143095.0,0.0,0.0,0.0,0.0,0.0,0.0,94429,il,3881
381,Scanteia,97364.0,0.0,143095.0,0.0,0.0,0.0,0.0,0.0,0.0,98916,is,5428
382,Scanteia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94429,il,3881
383,Scanteia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98916,is,5428
384,Josenii Bargaului,0.0,0.0,2392147.0,0.0,0.0,0.0,0.0,1153519.0,0.0,33382,bn,5368
385,Topliceni,12561.0,27355929.0,14287.0,219512.0,0.0,0.0,0.0,0.0,0.0,49769,bz,4365
386,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660,bn,3160
387,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66152,db,4186
388,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75711,gl,4363
389,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114060,mh,1869
390,Branistea,0.0,182896.0,26665.0,0.0,0.0,129384.0,0.0,0.0,0.0,32660,bn,3160
391,Branistea,0.0,182896.0,26665.0,0.0,0.0,129384.0,0.0,0.0,0.0,66152,db,4186
392,Branistea,0.0,182896.0,26665.0,0.0,0.0,129384.0,0.0,0.0,0.0,75711,gl,4363
393,Branistea,0.0,182896.0,26665.0,0.0,0.0,129384.0,0.0,0.0,0.0,114060,mh,1869
394,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660,bn,3160
395,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66152,db,4186
396,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75711,gl,4363
397,Branistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114060,mh,1869
398,Branistea,1629486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32660,bn,3160
399,Branistea,1629486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66152,db,4186
400,Branistea,1629486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75711,gl,4363
401,Branistea,1629486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114060,mh,1869
402,Parau,0.0,0.0,90138.0,0.0,0.0,0.0,0.0,0.0,0.0,41578,bv,2218
403,Bahnea,1227504.0,0.0,0.0,0.0,0.0,0.0,0.0,237879.0,0.0,115307,ms,3739
404,Oras Simleu Silvaniei,5711449.0,42171097.0,2721134.0,0.0,0.0,0.0,0.0,29046053.0,4038482.0,139884,sj,17420
405,Baita De Sub Codru,0.0,0.0,789171.0,4928285.0,0.0,0.0,0.0,0.0,0.0,107118,mm,1875
406,Terpezita,1263886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74359,dj,1556
407,Cenei,491280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176289.0,156277,tm,3097
408,Vintu De Jos,1743329.0,4817723.0,4861338.0,0.0,0.0,0.0,0.0,223823.0,0.0,8826,ab,5475
409,Turburea,118302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82555,gj,4239
410,Pipirig,0.0,212073.0,669690.0,0.0,0.0,0.0,0.0,0.0,0.0,123521,nt,9054
411,Dolhesti,1851872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96904,is,2832
412,Dolhesti,1851872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148097,sv,3837
413,Dolhesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96904,is,2832
414,Dolhesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148097,sv,3837
415,Saucesti,39260.0,222704.0,248652.0,0.0,0.0,5849.0,0.0,421568.0,0.0,25228,bc,5422
416,Baiut,29435.0,0.0,312991.0,0.0,0.0,0.0,0.0,0.0,0.0,107154,mm,2427
417,Poiana Marului,131436149.0,0.0,2090077.0,0.0,0.0,0.0,0.0,122724.0,0.0,41621,bv,3369
418,Cheveresu Mare,2401438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156311,tm,2245
419,Baleni,3179724.0,0.0,0.0,0.0,0.0,0.0,0.0,9690483.0,0.0,66198,db,8783
420,Baleni,3179724.0,0.0,0.0,0.0,0.0,0.0,0.0,9690483.0,0.0,75668,gl,2441
421,Baleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66198,db,8783
422,Baleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75668,gl,2441
423,Iara,378152.0,117305.0,492190.0,0.0,0.0,0.0,0.0,0.0,0.0,58008,cj,4063
424,Rosiile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172698,vl,2521
425,Malureni,9604.0,0.0,5863345.0,0.0,0.0,0.0,0.0,0.0,0.0,17049,ag,4686
426,Lechinta,2000861.0,1600.0,2693326.0,0.0,0.0,0.0,0.0,3267988.0,108577.0,33435,bn,6254
427,Dorna-Arini,2661149.0,0.0,21590608.0,0.0,0.0,0.0,0.0,202553.0,0.0,148131,sv,2913
428,Agrij,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139937,sj,1416
429,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74411,dj,2312
430,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129380,ot,2464
431,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74411,dj,2312
432,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129380,ot,2464
433,Barbuletu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66223,db,2205
434,Ribita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90805,hd,1290
435,Scobinti,146816.0,1075422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98998,is,7666
436,Basesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107190,mm,1409
437,Oras Turceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82617,gj,8117
438,Tintesti,2064389.0,0.0,344833.0,0.0,0.0,0.0,0.0,0.0,0.0,49849,bz,4536
439,Band,605283.0,0.0,2022938.0,0.0,0.0,0.0,0.0,0.0,0.0,115389,ms,6571
440,Ivesti,124576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76601,gl,10204
441,Ivesti,124576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164543,vs,2777
442,Ivesti,5915.0,28523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76601,gl,10204
443,Ivesti,5915.0,28523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164543,vs,2777
444,Prejmer,492395.0,803738.0,44032004.0,6000.0,0.0,88183073.0,6637608.0,476.0,0.0,41667,bv,9620
445,Oras Ciacova,270812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156357,tm,5373
446,Scorteni,0.0,0.0,1291528.0,0.0,0.0,0.0,0.0,0.0,0.0,25291,bc,3087
447,Scorteni,0.0,0.0,1291528.0,0.0,0.0,0.0,0.0,0.0,0.0,135164,ph,5753
448,Scorteni,0.0,865664.0,0.0,0.0,0.0,0.0,0.0,384426.0,0.0,25291,bc,3087
449,Scorteni,0.0,865664.0,0.0,0.0,0.0,0.0,0.0,384426.0,0.0,135164,ph,5753
450,Almasu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139982,sj,2147
451,Merisani,0.0,241611.0,282505.0,0.0,0.0,0.0,0.0,883241.0,0.0,17101,ag,4643
452,Pangarati,292776.0,220150.0,3742748.0,0.0,0.0,0.0,0.0,6046600.0,17285080.0,123601,nt,5504
453,Bicaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107234,mm,1052
454,Racos,428910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41701,bv,3500
455,Ulmeni,33920.0,0.0,0.0,0.0,0.0,185293.0,0.0,0.0,0.0,49894,bz,3156
456,Ulmeni,33920.0,0.0,0.0,0.0,0.0,185293.0,0.0,0.0,0.0,105605,cl,5065
457,Ulmeni,77146.0,437129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49894,bz,3156
458,Ulmeni,77146.0,437129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105605,cl,5065
459,Dorna Candrenilor,182129762.0,0.0,14025225.0,0.0,0.0,0.0,0.0,0.0,0.0,148202,sv,3071
460,Lesu,0.0,0.0,557832.0,0.0,0.0,0.0,0.0,0.0,0.0,33514,bn,2947
461,Oras Valenii De Munte,324249302.0,6049132.0,130647.0,0.0,0.0,6790523.0,0.0,2296168.0,0.0,131817,ph,13628
462,Sinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99058,is,4592
463,Sinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105026,il,2719
464,Sinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172992,vl,2485
465,Sinesti,17708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99058,is,4592
466,Sinesti,17708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105026,il,2719
467,Sinesti,17708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172992,vl,2485
468,Sinesti,217050.0,5423878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99058,is,4592
469,Sinesti,217050.0,5423878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105026,il,2719
470,Sinesti,217050.0,5423878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172992,vl,2485
471,Laza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164598,vs,3350
472,Tantareni,19245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82680,gj,5651
473,Gura Vitioarei,16827.0,0.0,270066.0,0.0,0.0,0.0,0.0,0.0,0.0,131835,ph,6081
474,Rau De Mori,0.0,0.0,56992.0,0.0,0.0,0.0,0.0,0.0,0.0,90878,hd,3236
475,Livezile,3285923.0,0.0,2874298.0,0.0,0.0,10154372.0,0.0,91854.0,0.0,5167,ab,1271
476,Livezile,3285923.0,0.0,2874298.0,0.0,0.0,10154372.0,0.0,91854.0,0.0,33541,bn,5101
477,Livezile,3285923.0,0.0,2874298.0,0.0,0.0,10154372.0,0.0,91854.0,0.0,112600,mh,1463
478,Livezile,3285923.0,0.0,2874298.0,0.0,0.0,10154372.0,0.0,91854.0,0.0,159491,tm,1753
479,Livezile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167,ab,1271
480,Livezile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33541,bn,5101
481,Livezile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112600,mh,1463
482,Livezile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159491,tm,1753
483,Livezile,206272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167,ab,1271
484,Livezile,206272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33541,bn,5101
485,Livezile,206272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112600,mh,1463
486,Livezile,206272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159491,tm,1753
487,Livezile,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5167,ab,1271
488,Livezile,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33541,bn,5101
489,Livezile,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112600,mh,1463
490,Livezile,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159491,tm,1753
491,Bistra,0.0,0.0,4605514.0,0.0,0.0,0.0,0.0,0.0,0.0,3039,ab,4839
492,Bistra,0.0,0.0,4605514.0,0.0,0.0,0.0,0.0,0.0,0.0,107270,mm,4357
493,Bistra,0.0,0.0,1881530.0,0.0,0.0,0.0,0.0,0.0,0.0,3039,ab,4839
